ダウンロードした時刻：2022/07/04 13:35:53

,東京,東京,東京
年月日,最高気温(℃),最高気温(℃),最高気温(℃)
,,,
,,品質情報,均質番号
1890/3/27,14.0,8,1
1890/3/28,10.5,8,1
1890/3/29,16.2,8,1
1890/3/30,20.0,8,1
1890/3/31,11.7,8,1
1890/4/1,16.5,8,1
1890/4/2,9.6,8,1
1890/4/3,11.8,8,1
1890/4/4,13.4,8,1
1890/4/5,13.1,8,1
1890/4/6,21.1,8,1
1890/4/7,15.4,8,1
1890/4/8,16.2,8,1
1890/4/9,19.4,8,1
1890/4/10,22.3,8,1
1890/4/11,21.0,8,1
1890/4/12,19.3,8,1
1890/4/13,16.3,8,1
1890/4/14,16.8,8,1
1890/4/15,17.1,8,1
1890/4/16,24.8,8,1
1890/4/17,22.6,8,1
1890/4/18,24.0,8,1
1890/4/19,24.1,8,1
1890/4/20,24.1,8,1
1890/4/21,17.6,8,1
1890/4/22,16.9,8,1
1890/4/23,19.9,8,1
1890/4/24,25.6,8,1
1890/4/25,22.4,8,1
1890/4/26,16.3,8,1
1890/4/27,20.1,8,1
1890/4/28,20.9,8,1
1890/4/29,14.8,8,1
1890/4/30,18.3,8,1
1890/5/1,12.8,8,1
1890/5/2,17.7,8,1
1890/5/3,13.9,8,1
1890/5/4,12.8,8,1
1890/5/5,17.1,8,1
1890/5/6,19.3,8,1
1890/5/7,15.8,8,1
1890/5/8,21.7,8,1
1890/5/9,20.5,8,1
1890/5/10,17.3,8,1
1890/5/11,23.3,8,1
1890/5/12,23.7,8,1
1890/5/13,18.8,8,1
1890/5/14,19.5,8,1
1890/5/15,21.1,8,1
1890/5/16,21.3,8,1
1890/5/17,21.5,8,1
1890/5/18,19.1,8,1
1890/5/19,17.3,8,1
1890/5/20,18.9,8,1
1890/5/21,18.5,8,1
1890/5/22,22.3,8,1
1890/5/23,26.0,8,1
1890/5/24,23.3,8,1
1890/5/25,21.2,8,1
1890/5/26,16.1,8,1
1890/5/27,21.2,8,1
1890/5/28,24.6,8,1
1890/5/29,23.5,8,1
1890/5/30,23.4,8,1
1890/5/31,22.6,8,1
1890/6/1,24.3,8,1
1890/6/2,25.7,8,1
1890/6/3,23.3,8,1
1890/6/4,24.4,8,1
1890/6/5,25.8,8,1
1890/6/6,25.7,8,1
1890/6/7,24.6,8,1
1890/6/8,25.1,8,1
1890/6/9,23.4,8,1
1890/6/10,18.6,8,1
1890/6/11,20.6,8,1
1890/6/12,23.4,8,1
1890/6/13,25.5,8,1
1890/6/14,24.7,8,1
1890/6/15,25.7,8,1
1890/6/16,25.8,8,1
1890/6/17,26.7,8,1
1890/6/18,28.5,8,1
1890/6/19,27.3,8,1
1890/6/20,27.1,8,1
1890/6/21,26.9,8,1
1890/6/22,29.6,8,1
1890/6/23,29.9,8,1
1890/6/24,32.8,8,1
1890/6/25,33.9,8,1
1890/6/26,28.8,8,1
1890/6/27,28.5,8,1
1890/6/28,24.9,8,1
1890/6/29,25.7,8,1
1890/6/30,22.5,8,1
1890/7/1,22.8,8,1
1890/7/2,22.9,8,1
1890/7/3,22.5,8,1
1890/7/4,22.1,8,1
1890/7/5,25.7,8,1
1890/7/6,29.9,8,1
1890/7/7,19.4,8,1
1890/7/8,17.5,8,1
1890/7/9,20.5,8,1
1890/7/10,23.8,8,1
1890/7/11,25.9,8,1
1890/7/12,28.7,8,1
1890/7/13,29.7,8,1
1890/7/14,31.2,8,1
1890/7/15,32.7,8,1
1890/7/16,32.2,8,1
1890/7/17,29.3,8,1
1890/7/18,30.5,8,1
1890/7/19,31.6,8,1
1890/7/20,31.3,8,1
1890/7/21,30.4,8,1
1890/7/22,33.3,8,1
1890/7/23,28.6,8,1
1890/7/24,28.1,8,1
1890/7/25,24.3,8,1
1890/7/26,29.1,8,1
1890/7/27,27.1,8,1
1890/7/28,27.7,8,1
1890/7/29,28.9,8,1
1890/7/30,27.5,8,1
1890/7/31,29.8,8,1
1890/8/1,31.0,8,1
1890/8/2,26.8,8,1
1890/8/3,26.6,8,1
1890/8/4,30.5,8,1
1890/8/5,31.3,8,1
1890/8/6,32.3,8,1
1890/8/7,29.2,8,1
1890/8/8,30.4,8,1
1890/8/9,30.4,8,1
1890/8/10,29.6,8,1
1890/8/11,28.6,8,1
1890/8/12,28.8,8,1
1890/8/13,29.7,8,1
1890/8/14,27.5,8,1
1890/8/15,28.4,8,1
1890/8/16,29.9,8,1
1890/8/17,28.9,8,1
1890/8/18,30.5,8,1
1890/8/19,28.9,8,1
1890/8/20,29.4,8,1
1890/8/21,24.8,8,1
1890/8/22,28.9,8,1
1890/8/23,29.6,8,1
1890/8/24,29.2,8,1
1890/8/25,29.4,8,1
1890/8/26,29.3,8,1
1890/8/27,27.8,8,1
1890/8/28,27.3,8,1
1890/8/29,28.3,8,1
1890/8/30,26.6,8,1
1890/8/31,28.1,8,1
1890/9/1,29.4,8,1
1890/9/2,29.0,8,1
1890/9/3,29.6,8,1
1890/9/4,28.4,8,1
1890/9/5,28.9,8,1
1890/9/6,29.6,8,1
1890/9/7,30.8,8,1
1890/9/8,30.1,8,1
1890/9/9,29.7,8,1
1890/9/10,30.3,8,1
1890/9/11,29.5,8,1
1890/9/12,27.8,8,1
1890/9/13,26.5,8,1
1890/9/14,26.8,8,1
1890/9/15,28.4,8,1
1890/9/16,26.8,8,1
1890/9/17,27.8,8,1
1890/9/18,30.2,8,1
1890/9/19,28.8,8,1
1890/9/20,28.7,8,1
1890/9/21,29.5,8,1
1890/9/22,24.9,8,1
1890/9/23,26.7,8,1
1890/9/24,31.5,8,1
1890/9/25,29.7,8,1
1890/9/26,25.7,8,1
1890/9/27,24.6,8,1
1890/9/28,26.4,8,1
1890/9/29,26.8,8,1
1890/9/30,27.0,8,1
1890/10/1,24.7,8,1
1890/10/2,29.9,8,1
1890/10/3,23.3,8,1
1890/10/4,19.4,8,1
1890/10/5,17.5,8,1
1890/10/6,16.7,8,1
1890/10/7,20.7,8,1
1890/10/8,19.9,8,1
1890/10/9,16.8,8,1
1890/10/10,22.5,8,1
1890/10/11,26.0,8,1
1890/10/12,24.3,8,1
1890/10/13,25.6,8,1
1890/10/14,21.6,8,1
1890/10/15,18.3,8,1
1890/10/16,18.7,8,1
1890/10/17,12.4,8,1
1890/10/18,23.4,8,1
1890/10/19,18.9,8,1
1890/10/20,17.2,8,1
1890/10/21,19.5,8,1
1890/10/22,14.5,8,1
1890/10/23,18.0,8,1
1890/10/24,15.7,8,1
1890/10/25,17.0,8,1
1890/10/26,19.0,8,1
1890/10/27,21.4,8,1
1890/10/28,22.0,8,1
1890/10/29,21.9,8,1
1890/10/30,20.5,8,1
1890/10/31,22.0,8,1
1890/11/1,21.7,8,1
1890/11/2,20.2,8,1
1890/11/3,16.5,8,1
1890/11/4,18.8,8,1
1890/11/5,11.8,8,1
1890/11/6,19.8,8,1
1890/11/7,21.2,8,1
1890/11/8,19.4,8,1
1890/11/9,12.6,8,1
1890/11/10,16.5,8,1
1890/11/11,18.3,8,1
1890/11/12,14.1,8,1
1890/11/13,20.3,8,1
1890/11/14,15.7,8,1
1890/11/15,13.4,8,1
1890/11/16,17.2,8,1
1890/11/17,15.5,8,1
1890/11/18,10.0,8,1
1890/11/19,16.2,8,1
1890/11/20,14.1,8,1
1890/11/21,13.9,8,1
1890/11/22,9.8,8,1
1890/11/23,17.3,8,1
1890/11/24,16.7,8,1
1890/11/25,17.7,8,1
1890/11/26,12.6,8,1
1890/11/27,15.3,8,1
1890/11/28,19.2,8,1
1890/11/29,19.9,8,1
1890/11/30,10.5,8,1
1890/12/1,11.6,8,1
1890/12/2,13.4,8,1
1890/12/3,15.8,8,1
1890/12/4,19.7,8,1
1890/12/5,18.0,8,1
1890/12/6,20.3,8,1
1890/12/7,19.1,8,1
1890/12/8,18.6,8,1
1890/12/9,23.2,8,1
1890/12/10,15.6,8,1
1890/12/11,12.1,8,1
1890/12/12,15.5,8,1
1890/12/13,13.4,8,1
1890/12/14,20.4,8,1
1890/12/15,16.2,8,1
1890/12/16,14.3,8,1
1890/12/17,13.7,8,1
1890/12/18,13.0,8,1
1890/12/19,10.5,8,1
1890/12/20,12.8,8,1
1890/12/21,16.7,8,1
1890/12/22,12.2,8,1
1890/12/23,10.4,8,1
1890/12/24,19.7,8,1
1890/12/25,6.6,8,1
1890/12/26,8.1,8,1
1890/12/27,12.7,8,1
1890/12/28,16.5,8,1
1890/12/29,16.6,8,1
1890/12/30,9.1,8,1
1890/12/31,8.6,8,1
1891/1/1,14.2,8,1
1891/1/2,9.3,8,1
1891/1/3,11.6,8,1
1891/1/4,9.0,8,1
1891/1/5,11.6,8,1
1891/1/6,10.2,8,1
1891/1/7,8.5,8,1
1891/1/8,9.8,8,1
1891/1/9,13.6,8,1
1891/1/10,9.0,8,1
1891/1/11,9.3,8,1
1891/1/12,6.7,8,1
1891/1/13,8.4,8,1
1891/1/14,8.8,8,1
1891/1/15,7.4,8,1
1891/1/16,6.6,8,1
1891/1/17,8.1,8,1
1891/1/18,7.3,8,1
1891/1/19,10.8,8,1
1891/1/20,7.1,8,1
1891/1/21,6.9,8,1
1891/1/22,9.0,8,1
1891/1/23,13.2,8,1
1891/1/24,11.7,8,1
1891/1/25,4.3,8,1
1891/1/26,5.8,8,1
1891/1/27,6.3,8,1
1891/1/28,7.4,8,1
1891/1/29,7.6,8,1
1891/1/30,8.5,8,1
1891/1/31,4.0,8,1
1891/2/1,9.3,8,1
1891/2/2,6.1,8,1
1891/2/3,5.5,8,1
1891/2/4,6.3,8,1
1891/2/5,7.1,8,1
1891/2/6,6.9,8,1
1891/2/7,7.7,8,1
1891/2/8,7.8,8,1
1891/2/9,5.0,8,1
1891/2/10,1.7,8,1
1891/2/11,3.6,8,1
1891/2/12,5.6,8,1
1891/2/13,7.4,8,1
1891/2/14,6.5,8,1
1891/2/15,10.8,8,1
1891/2/16,12.1,8,1
1891/2/17,9.3,8,1
1891/2/18,6.1,8,1
1891/2/19,7.5,8,1
1891/2/20,9.5,8,1
1891/2/21,13.4,8,1
1891/2/22,16.1,8,1
1891/2/23,9.7,8,1
1891/2/24,10.8,8,1
1891/2/25,11.4,8,1
1891/2/26,13.4,8,1
1891/2/27,12.8,8,1
1891/2/28,11.0,8,1
1891/3/1,12.9,8,1
1891/3/2,11.6,8,1
1891/3/3,9.4,8,1
1891/3/4,9.9,8,1
1891/3/5,13.3,8,1
1891/3/6,7.5,8,1
1891/3/7,9.9,8,1
1891/3/8,11.3,8,1
1891/3/9,11.0,8,1
1891/3/10,8.9,8,1
1891/3/11,20.0,8,1
1891/3/12,13.5,8,1
1891/3/13,12.4,8,1
1891/3/14,12.6,8,1
1891/3/15,13.8,8,1
1891/3/16,11.6,8,1
1891/3/17,15.4,8,1
1891/3/18,20.5,8,1
1891/3/19,15.6,8,1
1891/3/20,16.4,8,1
1891/3/21,15.5,8,1
1891/3/22,12.9,8,1
1891/3/23,10.1,8,1
1891/3/24,10.3,8,1
1891/3/25,13.5,8,1
1891/3/26,16.2,8,1
1891/3/27,19.7,8,1
1891/3/28,12.6,8,1
1891/3/29,19.6,8,1
1891/3/30,16.6,8,1
1891/3/31,19.4,8,1
1891/4/1,19.1,8,1
1891/4/2,15.6,8,1
1891/4/3,17.6,8,1
1891/4/4,15.0,8,1
1891/4/5,16.6,8,1
1891/4/6,14.7,8,1
1891/4/7,12.4,8,1
1891/4/8,14.3,8,1
1891/4/9,16.4,8,1
1891/4/10,19.8,8,1
1891/4/11,20.6,8,1
1891/4/12,22.1,8,1
1891/4/13,17.6,8,1
1891/4/14,15.1,8,1
1891/4/15,11.9,8,1
1891/4/16,18.7,8,1
1891/4/17,13.0,8,1
1891/4/18,14.3,8,1
1891/4/19,15.5,8,1
1891/4/20,16.9,8,1
1891/4/21,18.2,8,1
1891/4/22,18.2,8,1
1891/4/23,20.7,8,1
1891/4/24,20.4,8,1
1891/4/25,15.3,8,1
1891/4/26,12.8,8,1
1891/4/27,14.6,8,1
1891/4/28,18.6,8,1
1891/4/29,19.1,8,1
1891/4/30,14.2,8,1
1891/5/1,19.5,8,1
1891/5/2,23.5,8,1
1891/5/3,17.4,8,1
1891/5/4,22.8,8,1
1891/5/5,26.6,8,1
1891/5/6,18.6,8,1
1891/5/7,20.8,8,1
1891/5/8,21.3,8,1
1891/5/9,23.0,8,1
1891/5/10,24.8,8,1
1891/5/11,23.3,8,1
1891/5/12,21.8,8,1
1891/5/13,24.2,8,1
1891/5/14,24.7,8,1
1891/5/15,26.2,8,1
1891/5/16,23.6,8,1
1891/5/17,20.6,8,1
1891/5/18,21.8,8,1
1891/5/19,23.7,8,1
1891/5/20,23.8,8,1
1891/5/21,29.2,8,1
1891/5/22,25.4,8,1
1891/5/23,28.9,8,1
1891/5/24,24.6,8,1
1891/5/25,25.4,8,1
1891/5/26,21.5,8,1
1891/5/27,24.3,8,1
1891/5/28,25.8,8,1
1891/5/29,21.2,8,1
1891/5/30,22.5,8,1
1891/5/31,24.0,8,1
1891/6/1,24.6,8,1
1891/6/2,24.1,8,1
1891/6/3,21.7,8,1
1891/6/4,17.6,8,1
1891/6/5,24.6,8,1
1891/6/6,20.7,8,1
1891/6/7,23.1,8,1
1891/6/8,22.4,8,1
1891/6/9,23.3,8,1
1891/6/10,24.1,8,1
1891/6/11,24.9,8,1
1891/6/12,25.5,8,1
1891/6/13,25.4,8,1
1891/6/14,24.5,8,1
1891/6/15,22.1,8,1
1891/6/16,23.7,8,1
1891/6/17,23.5,8,1
1891/6/18,24.1,8,1
1891/6/19,27.4,8,1
1891/6/20,22.1,8,1
1891/6/21,21.0,8,1
1891/6/22,25.8,8,1
1891/6/23,27.2,8,1
1891/6/24,27.4,8,1
1891/6/25,24.8,8,1
1891/6/26,21.9,8,1
1891/6/27,27.1,8,1
1891/6/28,26.6,8,1
1891/6/29,28.1,8,1
1891/6/30,27.1,8,1
1891/7/1,27.1,8,1
1891/7/2,26.4,8,1
1891/7/3,28.5,8,1
1891/7/4,26.6,8,1
1891/7/5,27.5,8,1
1891/7/6,25.6,8,1
1891/7/7,25.2,8,1
1891/7/8,29.1,8,1
1891/7/9,27.3,8,1
1891/7/10,25.3,8,1
1891/7/11,29.3,8,1
1891/7/12,32.5,8,1
1891/7/13,32.6,8,1
1891/7/14,30.4,8,1
1891/7/15,30.0,8,1
1891/7/16,29.7,8,1
1891/7/17,27.9,8,1
1891/7/18,29.7,8,1
1891/7/19,30.6,8,1
1891/7/20,28.5,8,1
1891/7/21,23.2,8,1
1891/7/22,29.7,8,1
1891/7/23,29.3,8,1
1891/7/24,28.1,8,1
1891/7/25,32.4,8,1
1891/7/26,29.9,8,1
1891/7/27,29.7,8,1
1891/7/28,30.5,8,1
1891/7/29,29.4,8,1
1891/7/30,28.0,8,1
1891/7/31,28.3,8,1
1891/8/1,29.8,8,1
1891/8/2,30.5,8,1
1891/8/3,30.8,8,1
1891/8/4,30.2,8,1
1891/8/5,29.7,8,1
1891/8/6,28.4,8,1
1891/8/7,30.3,8,1
1891/8/8,31.0,8,1
1891/8/9,30.5,8,1
1891/8/10,29.5,8,1
1891/8/11,30.7,8,1
1891/8/12,31.1,8,1
1891/8/13,34.4,8,1
1891/8/14,31.4,8,1
1891/8/15,31.7,8,1
1891/8/16,31.3,8,1
1891/8/17,27.9,8,1
1891/8/18,32.4,8,1
1891/8/19,30.5,8,1
1891/8/20,28.8,8,1
1891/8/21,25.5,8,1
1891/8/22,29.3,8,1
1891/8/23,23.1,8,1
1891/8/24,26.8,8,1
1891/8/25,27.7,8,1
1891/8/26,29.4,8,1
1891/8/27,29.4,8,1
1891/8/28,28.3,8,1
1891/8/29,29.9,8,1
1891/8/30,29.6,8,1
1891/8/31,28.8,8,1
1891/9/1,29.7,8,1
1891/9/2,32.2,8,1
1891/9/3,31.6,8,1
1891/9/4,31.1,8,1
1891/9/5,32.3,8,1
1891/9/6,31.0,8,1
1891/9/7,30.3,8,1
1891/9/8,31.0,8,1
1891/9/9,29.2,8,1
1891/9/10,30.1,8,1
1891/9/11,31.1,8,1
1891/9/12,32.5,8,1
1891/9/13,30.1,8,1
1891/9/14,30.4,8,1
1891/9/15,33.6,8,1
1891/9/16,28.3,8,1
1891/9/17,28.7,8,1
1891/9/18,26.7,8,1
1891/9/19,21.8,8,1
1891/9/20,22.2,8,1
1891/9/21,26.6,8,1
1891/9/22,30.7,8,1
1891/9/23,21.3,8,1
1891/9/24,26.5,8,1
1891/9/25,26.3,8,1
1891/9/26,24.7,8,1
1891/9/27,22.4,8,1
1891/9/28,27.4,8,1
1891/9/29,25.8,8,1
1891/9/30,26.9,8,1
1891/10/1,20.3,8,1
1891/10/2,22.1,8,1
1891/10/3,24.2,8,1
1891/10/4,22.4,8,1
1891/10/5,24.7,8,1
1891/10/6,25.5,8,1
1891/10/7,24.6,8,1
1891/10/8,29.3,8,1
1891/10/9,24.1,8,1
1891/10/10,21.0,8,1
1891/10/11,21.6,8,1
1891/10/12,20.5,8,1
1891/10/13,20.8,8,1
1891/10/14,19.6,8,1
1891/10/15,23.1,8,1
1891/10/16,21.1,8,1
1891/10/17,21.2,8,1
1891/10/18,22.8,8,1
1891/10/19,25.9,8,1
1891/10/20,23.7,8,1
1891/10/21,24.6,8,1
1891/10/22,22.3,8,1
1891/10/23,22.7,8,1
1891/10/24,16.8,8,1
1891/10/25,18.5,8,1
1891/10/26,20.9,8,1
1891/10/27,18.0,8,1
1891/10/28,18.6,8,1
1891/10/29,20.9,8,1
1891/10/30,16.5,8,1
1891/10/31,16.0,8,1
1891/11/1,20.1,8,1
1891/11/2,20.7,8,1
1891/11/3,18.6,8,1
1891/11/4,19.7,8,1
1891/11/5,23.0,8,1
1891/11/6,23.1,8,1
1891/11/7,19.7,8,1
1891/11/8,20.5,8,1
1891/11/9,20.6,8,1
1891/11/10,16.3,8,1
1891/11/11,21.0,8,1
1891/11/12,12.7,8,1
1891/11/13,13.7,8,1
1891/11/14,21.1,8,1
1891/11/15,20.6,8,1
1891/11/16,19.5,8,1
1891/11/17,15.5,8,1
1891/11/18,15.7,8,1
1891/11/19,16.1,8,1
1891/11/20,11.6,8,1
1891/11/21,9.6,8,1
1891/11/22,8.4,8,1
1891/11/23,11.8,8,1
1891/11/24,15.6,8,1
1891/11/25,11.6,8,1
1891/11/26,10.5,8,1
1891/11/27,9.4,8,1
1891/11/28,12.7,8,1
1891/11/29,8.6,8,1
1891/11/30,12.6,8,1
1891/12/1,14.6,8,1
1891/12/2,12.7,8,1
1891/12/3,14.1,8,1
1891/12/4,17.1,8,1
1891/12/5,10.7,8,1
1891/12/6,9.6,8,1
1891/12/7,11.1,8,1
1891/12/8,7.9,8,1
1891/12/9,13.3,8,1
1891/12/10,13.5,8,1
1891/12/11,12.5,8,1
1891/12/12,9.0,8,1
1891/12/13,15.5,8,1
1891/12/14,14.1,8,1
1891/12/15,12.8,8,1
1891/12/16,15.7,8,1
1891/12/17,12.8,8,1
1891/12/18,8.0,8,1
1891/12/19,8.7,8,1
1891/12/20,10.7,8,1
1891/12/21,10.0,8,1
1891/12/22,10.8,8,1
1891/12/23,11.0,8,1
1891/12/24,7.3,8,1
1891/12/25,9.5,8,1
1891/12/26,9.7,8,1
1891/12/27,12.1,8,1
1891/12/28,12.2,8,1
1891/12/29,11.4,8,1
1891/12/30,11.6,8,1
1891/12/31,18.5,8,1
1892/1/1,18.0,8,1
1892/1/2,7.1,8,1
1892/1/3,9.7,8,1
1892/1/4,7.0,8,1
1892/1/5,9.5,8,1
1892/1/6,10.5,8,1
1892/1/7,8.2,8,1
1892/1/8,9.0,8,1
1892/1/9,10.0,8,1
1892/1/10,10.1,8,1
1892/1/11,8.1,8,1
1892/1/12,7.5,8,1
1892/1/13,7.6,8,1
1892/1/14,7.3,8,1
1892/1/15,14.8,8,1
1892/1/16,11.5,8,1
1892/1/17,7.1,8,1
1892/1/18,10.7,8,1
1892/1/19,6.1,8,1
1892/1/20,8.3,8,1
1892/1/21,5.6,8,1
1892/1/22,5.4,8,1
1892/1/23,8.2,8,1
1892/1/24,11.3,8,1
1892/1/25,8.9,8,1
1892/1/26,5.9,8,1
1892/1/27,12.1,8,1
1892/1/28,13.5,8,1
1892/1/29,10.4,8,1
1892/1/30,6.1,8,1
1892/1/31,3.9,8,1
1892/2/1,7.8,8,1
1892/2/2,11.1,8,1
1892/2/3,8.9,8,1
1892/2/4,1.9,8,1
1892/2/5,7.6,8,1
1892/2/6,6.5,8,1
1892/2/7,8.5,8,1
1892/2/8,16.2,8,1
1892/2/9,10.7,8,1
1892/2/10,10.5,8,1
1892/2/11,10.3,8,1
1892/2/12,7.0,8,1
1892/2/13,15.3,8,1
1892/2/14,11.4,8,1
1892/2/15,11.4,8,1
1892/2/16,4.2,8,1
1892/2/17,6.6,8,1
1892/2/18,5.2,8,1
1892/2/19,4.5,8,1
1892/2/20,10.6,8,1
1892/2/21,11.0,8,1
1892/2/22,11.3,8,1
1892/2/23,9.4,8,1
1892/2/24,14.3,8,1
1892/2/25,6.2,8,1
1892/2/26,9.1,8,1
1892/2/27,5.5,8,1
1892/2/28,6.0,8,1
1892/2/29,10.6,8,1
1892/3/1,12.5,8,1
1892/3/2,8.9,8,1
1892/3/3,6.1,8,1
1892/3/4,17.1,8,1
1892/3/5,10.8,8,1
1892/3/6,6.4,8,1
1892/3/7,13.6,8,1
1892/3/8,11.1,8,1
1892/3/9,10.6,8,1
1892/3/10,8.2,8,1
1892/3/11,11.3,8,1
1892/3/12,12.0,8,1
1892/3/13,20.1,8,1
1892/3/14,10.7,8,1
1892/3/15,8.3,8,1
1892/3/16,9.5,8,1
1892/3/17,11.2,8,1
1892/3/18,5.8,8,1
1892/3/19,6.4,8,1
1892/3/20,7.2,8,1
1892/3/21,8.6,8,1
1892/3/22,11.1,8,1
1892/3/23,7.6,8,1
1892/3/24,10.1,8,1
1892/3/25,8.1,8,1
1892/3/26,8.6,8,1
1892/3/27,8.7,8,1
1892/3/28,7.0,8,1
1892/3/29,7.5,8,1
1892/3/30,9.5,8,1
1892/3/31,13.5,8,1
1892/4/1,13.0,8,1
1892/4/2,19.8,8,1
1892/4/3,14.2,8,1
1892/4/4,15.2,8,1
1892/4/5,17.4,8,1
1892/4/6,15.8,8,1
1892/4/7,14.9,8,1
1892/4/8,20.6,8,1
1892/4/9,25.3,8,1
1892/4/10,11.4,8,1
1892/4/11,12.7,8,1
1892/4/12,14.5,8,1
1892/4/13,15.3,8,1
1892/4/14,18.7,8,1
1892/4/15,21.4,8,1
1892/4/16,15.9,8,1
1892/4/17,16.4,8,1
1892/4/18,16.0,8,1
1892/4/19,22.8,8,1
1892/4/20,20.5,8,1
1892/4/21,18.4,8,1
1892/4/22,23.4,8,1
1892/4/23,20.7,8,1
1892/4/24,21.9,8,1
1892/4/25,28.4,8,1
1892/4/26,16.5,8,1
1892/4/27,12.0,8,1
1892/4/28,13.5,8,1
1892/4/29,20.9,8,1
1892/4/30,19.8,8,1
1892/5/1,23.8,8,1
1892/5/2,13.5,8,1
1892/5/3,12.5,8,1
1892/5/4,16.3,8,1
1892/5/5,19.4,8,1
1892/5/6,16.6,8,1
1892/5/7,22.3,8,1
1892/5/8,22.6,8,1
1892/5/9,23.9,8,1
1892/5/10,18.5,8,1
1892/5/11,15.3,8,1
1892/5/12,22.2,8,1
1892/5/13,20.8,8,1
1892/5/14,21.9,8,1
1892/5/15,17.1,8,1
1892/5/16,21.3,8,1
1892/5/17,24.8,8,1
1892/5/18,22.3,8,1
1892/5/19,25.7,8,1
1892/5/20,23.2,8,1
1892/5/21,26.5,8,1
1892/5/22,23.1,8,1
1892/5/23,17.6,8,1
1892/5/24,17.6,8,1
1892/5/25,17.6,8,1
1892/5/26,27.6,8,1
1892/5/27,18.9,8,1
1892/5/28,25.6,8,1
1892/5/29,24.1,8,1
1892/5/30,26.4,8,1
1892/5/31,26.1,8,1
1892/6/1,21.0,8,1
1892/6/2,24.0,8,1
1892/6/3,26.1,8,1
1892/6/4,26.7,8,1
1892/6/5,23.6,8,1
1892/6/6,24.0,8,1
1892/6/7,22.8,8,1
1892/6/8,21.6,8,1
1892/6/9,21.1,8,1
1892/6/10,19.1,8,1
1892/6/11,21.7,8,1
1892/6/12,25.0,8,1
1892/6/13,23.6,8,1
1892/6/14,23.6,8,1
1892/6/15,20.4,8,1
1892/6/16,18.5,8,1
1892/6/17,21.6,8,1
1892/6/18,19.5,8,1
1892/6/19,20.7,8,1
1892/6/20,25.0,8,1
1892/6/21,26.6,8,1
1892/6/22,26.4,8,1
1892/6/23,27.9,8,1
1892/6/24,27.9,8,1
1892/6/25,27.7,8,1
1892/6/26,29.1,8,1
1892/6/27,25.6,8,1
1892/6/28,25.2,8,1
1892/6/29,27.6,8,1
1892/6/30,28.1,8,1
1892/7/1,28.7,8,1
1892/7/2,28.5,8,1
1892/7/3,27.8,8,1
1892/7/4,29.5,8,1
1892/7/5,30.1,8,1
1892/7/6,30.0,8,1
1892/7/7,30.7,8,1
1892/7/8,30.5,8,1
1892/7/9,30.8,8,1
1892/7/10,30.6,8,1
1892/7/11,31.1,8,1
1892/7/12,32.1,8,1
1892/7/13,30.1,8,1
1892/7/14,29.6,8,1
1892/7/15,29.7,8,1
1892/7/16,25.1,8,1
1892/7/17,26.7,8,1
1892/7/18,29.5,8,1
1892/7/19,31.3,8,1
1892/7/20,30.7,8,1
1892/7/21,31.8,8,1
1892/7/22,29.2,8,1
1892/7/23,28.7,8,1
1892/7/24,27.1,8,1
1892/7/25,26.6,8,1
1892/7/26,27.0,8,1
1892/7/27,30.8,8,1
1892/7/28,31.0,8,1
1892/7/29,32.3,8,1
1892/7/30,32.1,8,1
1892/7/31,29.7,8,1
1892/8/1,27.3,8,1
1892/8/2,28.1,8,1
1892/8/3,28.3,8,1
1892/8/4,29.3,8,1
1892/8/5,29.4,8,1
1892/8/6,25.2,8,1
1892/8/7,29.1,8,1
1892/8/8,32.5,8,1
1892/8/9,28.6,8,1
1892/8/10,27.7,8,1
1892/8/11,30.6,8,1
1892/8/12,32.3,8,1
1892/8/13,33.6,8,1
1892/8/14,29.6,8,1
1892/8/15,33.4,8,1
1892/8/16,34.4,8,1
1892/8/17,33.6,8,1
1892/8/18,33.2,8,1
1892/8/19,33.2,8,1
1892/8/20,31.6,8,1
1892/8/21,32.1,8,1
1892/8/22,31.6,8,1
1892/8/23,32.1,8,1
1892/8/24,32.8,8,1
1892/8/25,31.7,8,1
1892/8/26,31.0,8,1
1892/8/27,32.0,8,1
1892/8/28,31.8,8,1
1892/8/29,33.0,8,1
1892/8/30,32.5,8,1
1892/8/31,32.5,8,1
1892/9/1,31.4,8,1
1892/9/2,31.6,8,1
1892/9/3,33.1,8,1
1892/9/4,31.1,8,1
1892/9/5,30.6,8,1
1892/9/6,30.4,8,1
1892/9/7,30.8,8,1
1892/9/8,30.6,8,1
1892/9/9,30.3,8,1
1892/9/10,31.6,8,1
1892/9/11,31.3,8,1
1892/9/12,30.8,8,1
1892/9/13,28.1,8,1
1892/9/14,31.5,8,1
1892/9/15,28.2,8,1
1892/9/16,30.6,8,1
1892/9/17,29.5,8,1
1892/9/18,31.8,8,1
1892/9/19,20.1,8,1
1892/9/20,19.3,8,1
1892/9/21,16.2,8,1
1892/9/22,15.8,8,1
1892/9/23,17.0,8,1
1892/9/24,24.3,8,1
1892/9/25,23.7,8,1
1892/9/26,23.9,8,1
1892/9/27,21.0,8,1
1892/9/28,23.9,8,1
1892/9/29,21.6,8,1
1892/9/30,25.1,8,1
1892/10/1,26.6,8,1
1892/10/2,22.8,8,1
1892/10/3,21.1,8,1
1892/10/4,20.5,8,1
1892/10/5,21.6,8,1
1892/10/6,21.7,8,1
1892/10/7,21.8,8,1
1892/10/8,21.9,8,1
1892/10/9,19.5,8,1
